id_commande,date,id_client,produit,categorie,quantite,prix_unitaire,remise,montant,region,canal,moyen_paiement
103093,2025-11-28,CLI0198,Jean slim,Mode,1,59,0.0,59.0,Nouvelle-Aquitaine,Web,Virement
103095,2025-11-18,CLI0264,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,,Mobile,Cheque cadeau
103098,2025-05-14,CLI0067,Baskets running AirLite,Mode,2,89,0.0,178.0,Occitanie,Mobile,Cheque cadeau
103100,2025-07-24,CLI0400,Lampe LED design,Maison,1,39,0.0,39.0,,Web,Virement
103105,2025-12-23,CLI0055,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Web,Cheque cadeau
103106,2025-02-25,CLI0015,Creme hydratante,Beaute,1,22,0.0,22.0,Bretagne,Magasin,Cheque cadeau
103107,2025-11-20,CLI0061,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Occitanie,Mobile,PayPal
103108,2025-09-19,CLI0258,Livre - Data Science,Culture,1,35,0.0,35.0,Hauts-de-France,Mobile,Carte
103109,2025-12-21,CLI0190,Montre connectee FitWatch,Electronique,1,199,0.2,159.2,Ile-de-France,Magasin,Cheque cadeau
103112,2025-03-07,CLI0091,Veste impermeable,Mode,1,79,0.0,79.0,Hauts-de-France,Magasin,Cheque cadeau
103114,2025-04-17,CLI0026,Baskets running AirLite,Mode,2,89,0.0,178.0,Ile-de-France,Web,Carte
103115,2025-08-04,CLI0019,Veste impermeable,Mode,2,79,0.1,142.2,Auvergne-Rhone-Alpes,Web,Carte
103116,2025-01-13,CLI0318,Lampe LED design,Maison,1,39,0.0,39.0,Nouvelle-Aquitaine,Mobile,Carte
103117,2025-09-25,CLI0355,Veste impermeable,Mode,1,79,0.0,79.0,Nouvelle-Aquitaine,Web,PayPal
103119,2025-02-09,CLI0148,Cafetiere expresso,Maison,1,149,0.0,149.0,Bretagne,Web,Carte
103120,2025-02-04,CLI0359,Creme hydratante,Beaute,1,22,0.0,22.0,Bretagne,Mobile,PayPal
103121,2025-01-11,CLI0349,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Auvergne-Rhone-Alpes,Web,Virement
103122,2025-12-28,CLI0073,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Bretagne,Mobile,Cheque cadeau
103123,2025-01-31,CLI0091,Veste impermeable,Mode,1,79,0.0,79.0,Ile-de-France,Web,Carte
103126,2025-10-24,CLI0251,Baskets running AirLite,Mode,1,89,0.0,89.0,Nouvelle-Aquitaine,Web,Carte
103128,2025-07-18,CLI0149,Baskets running AirLite,Mode,1,89,0.0,89.0,Hauts-de-France,Magasin,PayPal
103129,2025-11-22,CLI0397,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Mobile,Virement
103130,2025-03-11,CLI0377,Set de couteaux ChefPro,Maison,1,69,0.1,62.1,Hauts-de-France,Mobile,Cheque cadeau
103131,2025-12-06,CLI0235,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,PACA,Mobile,Virement
103132,2025-12-15,CLI0266,Creme hydratante,Beaute,1,22,0.0,22.0,Ile-de-France,Mobile,Carte
103133,2025-10-16,CLI0211,Baskets running AirLite,Mode,1,89,0.0,89.0,Bretagne,Web,Virement
103135,2025-06-15,CLI0357,Livre - Data Science,Culture,1,35,0.1,31.5,Occitanie,Web,Carte
103141,2025-05-03,CLI0270,T-shirt coton bio,Mode,1,25,0.0,25.0,Occitanie,Magasin,Virement
103144,2025-11-06,CLI0142,Cafetiere expresso,Maison,1,149,0.0,149.0,Auvergne-Rhone-Alpes,Web,Virement
103146,2025-12-16,CLI0233,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Occitanie,Web,Carte
103147,2025-11-21,CLI0351,Enceinte SoundBox,Electronique,1,89,0.1,80.1,Nouvelle-Aquitaine,Magasin,PayPal
103148,2025-10-28,CLI0149,T-shirt coton bio,Mode,1,25,0.0,25.0,Occitanie,Mobile,Virement
103150,2025-11-10,CLI0021,Jean slim,Mode,1,59,0.0,59.0,Occitanie,Magasin,Carte
103151,2025-01-07,CLI0157,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Nouvelle-Aquitaine,Mobile,Carte
103152,2025-02-07,CLI0071,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Occitanie,Magasin,PayPal
103155,2025-06-03,CLI0376,Jean slim,Mode,1,59,0.0,59.0,Nouvelle-Aquitaine,Magasin,Carte
103157,2025-12-15,CLI0182,Baskets running AirLite,Mode,2,89,0.0,178.0,PACA,Magasin,Cheque cadeau
103160,2025-01-03,CLI0134,Cafetiere expresso,Maison,2,149,0.0,298.0,Hauts-de-France,Mobile,PayPal
103163,2025-12-24,CLI0297,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Bretagne,Web,Virement
103164,2025-01-21,CLI0284,Jean slim,Mode,1,59,0.0,59.0,Occitanie,Mobile,Carte
103166,2025-04-01,CLI0094,Lampe LED design,Maison,1,39,0.0,39.0,PACA,Mobile,Carte
103167,2025-05-03,CLI0227,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Hauts-de-France,Magasin,Virement
103168,2025-06-08,CLI0219,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Nouvelle-Aquitaine,Mobile,Cheque cadeau
103169,2025-02-12,CLI0287,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,PACA,Mobile,Carte
103171,2025-07-29,CLI0155,Baskets running AirLite,Mode,1,89,0.0,89.0,Hauts-de-France,Magasin,Virement
103172,2025-03-10,CLI0279,Cafetiere expresso,Maison,2,149,0.0,298.0,Ile-de-France,Mobile,PayPal
103176,2025-04-24,CLI0028,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Ile-de-France,Mobile,Carte
103177,2025-02-18,CLI0050,Cafetiere expresso,Maison,1,149,0.1,134.1,Hauts-de-France,Mobile,Virement
103179,2025-07-08,CLI0300,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Bretagne,Magasin,Carte
103184,2025-09-18,CLI0346,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Occitanie,Magasin,Virement
103189,2025-12-17,CLI0035,Smartphone Galaxy S,Electronique,3,799,0.2,1917.6,Auvergne-Rhone-Alpes,Magasin,Carte
103191,2025-05-29,CLI0054,Creme hydratante,Beaute,2,22,0.0,44.0,Ile-de-France,Magasin,Cheque cadeau
103192,2025-03-31,CLI0063,Cafetiere expresso,Maison,1,149,0.0,149.0,Nouvelle-Aquitaine,Mobile,PayPal
103195,2025-09-21,CLI0314,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,PACA,Magasin,Carte
103197,2025-07-19,CLI0095,Enceinte SoundBox,Electronique,2,89,0.0,178.0,PACA,Magasin,PayPal
103200,2025-09-21,CLI0246,Cafetiere expresso,Maison,2,149,0.0,298.0,Occitanie,Magasin,Carte
103202,2025-04-03,CLI0342,Veste impermeable,Mode,1,79,0.0,79.0,,Mobile,Carte
103203,2025-06-03,CLI0218,Enceinte SoundBox,Electronique,2,89,0.0,178.0,Ile-de-France,Mobile,Cheque cadeau
103204,2025-10-19,CLI0200,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Hauts-de-France,Mobile,Carte
103205,2025-12-08,CLI0337,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,Ile-de-France,Mobile,PayPal
103206,2025-04-03,CLI0371,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Occitanie,Web,PayPal
103207,2025-06-15,CLI0258,Jean slim,Mode,1,59,0.2,47.2,Occitanie,Magasin,Cheque cadeau
103209,2025-09-06,CLI0078,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Bretagne,Magasin,Virement
103211,2025-01-29,CLI0391,Cafetiere expresso,Maison,1,149,0.0,149.0,Nouvelle-Aquitaine,Web,Cheque cadeau
103212,2025-08-08,CLI0242,T-shirt coton bio,Mode,1,25,0.0,25.0,Hauts-de-France,Magasin,Virement
103213,2025-02-11,CLI0166,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,,Magasin,Cheque cadeau
103217,2025-11-18,CLI0256,Creme hydratante,Beaute,1,22,0.1,19.8,Occitanie,Web,PayPal
103218,2025-05-09,CLI0090,Lampe LED design,Maison,1,39,0.0,39.0,PACA,Mobile,Carte
103219,2025-06-02,CLI0129,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Magasin,Carte
103220,2025-05-05,CLI0192,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Auvergne-Rhone-Alpes,Mobile,Carte
103222,2025-03-23,CLI0327,Jean slim,Mode,2,59,0.0,118.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
103223,2025-10-20,CLI0147,Baskets running AirLite,Mode,1,89,0.2,71.2,Auvergne-Rhone-Alpes,Magasin,PayPal
103224,2025-07-31,CLI0271,Jean slim,Mode,1,59,0.0,59.0,Ile-de-France,Magasin,Carte
103229,2025-09-16,CLI0209,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,,Web,Cheque cadeau
103230,2025-10-28,CLI0107,Creme hydratante,Beaute,2,22,0.0,44.0,Hauts-de-France,Mobile,Virement
103233,2025-01-28,CLI0035,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,,Magasin,Cheque cadeau
103236,2025-07-26,CLI0265,Cafetiere expresso,Maison,1,149,0.0,149.0,Ile-de-France,Web,Cheque cadeau
103237,2025-09-24,CLI0308,Aspirateur robot CleanBot,Maison,2,299,0.0,598.0,Ile-de-France,Web,Virement
103239,2025-10-26,CLI0361,Set de couteaux ChefPro,Maison,2,69,0.0,138.0,Ile-de-France,Web,Virement
103240,2025-03-16,CLI0295,Baskets running AirLite,Mode,1,89,0.0,89.0,PACA,Magasin,Virement
103241,2025-06-27,CLI0030,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Hauts-de-France,Mobile,Virement
103243,2025-07-23,CLI0216,Veste impermeable,Mode,1,79,0.1,71.1,Auvergne-Rhone-Alpes,Mobile,Carte
103244,2025-12-23,CLI0281,Aspirateur robot CleanBot,Maison,2,299,0.0,598.0,PACA,Magasin,Carte
103245,2025-05-12,CLI0038,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Occitanie,Web,Cheque cadeau
103246,2025-10-15,CLI0314,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Hauts-de-France,Mobile,PayPal
103247,2025-02-25,CLI0022,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Mobile,PayPal
103249,2025-08-05,CLI0156,Baskets running AirLite,Mode,1,89,0.0,89.0,Ile-de-France,Web,Carte
103250,2025-11-21,CLI0101,Lampe LED design,Maison,1,39,0.0,39.0,Bretagne,Magasin,Carte
103251,2025-04-17,CLI0027,Lampe LED design,Maison,1,39,0.0,39.0,PACA,Mobile,PayPal
103252,2025-12-22,CLI0219,Enceinte SoundBox,Electronique,1,89,0.1,80.1,Ile-de-France,Mobile,Carte
103255,2025-01-22,CLI0100,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Nouvelle-Aquitaine,Web,PayPal
103257,2025-04-13,CLI0212,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,PACA,Web,PayPal
103259,2025-03-26,CLI0065,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Auvergne-Rhone-Alpes,Mobile,Carte
103262,2025-02-18,CLI0150,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Hauts-de-France,Mobile,Cheque cadeau
103265,2025-12-19,CLI0279,Jean slim,Mode,3,59,0.0,177.0,Nouvelle-Aquitaine,Magasin,Virement
103268,2025-10-24,CLI0155,Set de couteaux ChefPro,Maison,2,69,0.1,124.2,PACA,Magasin,Virement
103270,2025-05-20,CLI0137,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Bretagne,Magasin,Carte
103271,2025-01-12,CLI0211,Creme hydratante,Beaute,1,22,0.0,22.0,Occitanie,Web,PayPal
103275,2025-06-20,CLI0284,Jean slim,Mode,1,59,0.1,53.1,Ile-de-France,Mobile,PayPal
103276,2025-05-17,CLI0121,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Bretagne,Mobile,Carte
103277,2025-05-26,CLI0018,Veste impermeable,Mode,1,79,0.1,71.1,Occitanie,Magasin,Cheque cadeau
103278,2025-04-24,CLI0044,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Occitanie,Magasin,Cheque cadeau
103279,2025-04-30,CLI0196,Lampe LED design,Maison,2,39,0.0,78.0,Nouvelle-Aquitaine,Web,PayPal
103280,2025-09-17,CLI0095,Livre - Data Science,Culture,1,35,0.0,35.0,Hauts-de-France,Web,Virement
103285,2025-09-27,CLI0135,Jean slim,Mode,3,59,0.1,159.3,PACA,Web,Virement
103286,2025-12-28,CLI0319,Livre - Data Science,Culture,1,35,0.0,35.0,PACA,Mobile,Carte
103288,2025-09-12,CLI0370,Cafetiere expresso,Maison,1,149,0.0,149.0,PACA,Magasin,Cheque cadeau
103289,2025-11-09,CLI0369,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Occitanie,Web,Cheque cadeau
103290,2025-12-19,CLI0122,Enceinte SoundBox,Electronique,3,89,0.1,240.3,Ile-de-France,Mobile,Virement
103291,2025-10-27,CLI0128,Cafetiere expresso,Maison,2,149,0.0,298.0,Occitanie,Magasin,Cheque cadeau
103293,2025-02-14,CLI0338,Veste impermeable,Mode,3,79,0.0,237.0,PACA,Magasin,
103294,2025-05-06,CLI0292,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,PACA,Mobile,PayPal
103296,2025-05-11,CLI0005,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Mobile,Cheque cadeau
103299,2025-03-09,CLI0297,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Occitanie,Magasin,Virement
103301,2025-06-12,CLI0133,Veste impermeable,Mode,2,79,0.0,158.0,Occitanie,Mobile,PayPal
103302,2025-09-03,CLI0090,Enceinte SoundBox,Electronique,1,89,0.0,89.0,PACA,Magasin,Carte
103303,2025-02-16,CLI0336,Casque Bluetooth Pro,Electronique,2,129,0.0,258.0,Auvergne-Rhone-Alpes,Magasin,Cheque cadeau
103305,2025-03-10,CLI0368,Baskets running AirLite,Mode,1,89,0.0,89.0,Ile-de-France,Magasin,Virement
103307,2025-11-08,CLI0181,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Hauts-de-France,Web,Virement
103308,2025-10-13,CLI0260,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Magasin,Carte
103309,2025-02-24,CLI0167,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,PACA,Magasin,Cheque cadeau
103310,2025-11-09,CLI0219,Cafetiere expresso,Maison,2,149,0.0,298.0,Auvergne-Rhone-Alpes,Web,Virement
103311,2025-10-26,CLI0185,Aspirateur robot CleanBot,Maison,1,299,0.1,269.1,Nouvelle-Aquitaine,Magasin,Virement
103315,2025-12-20,CLI0077,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Ile-de-France,Magasin,PayPal
103319,2025-10-05,CLI0298,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Auvergne-Rhone-Alpes,Mobile,Carte
103321,2025-01-30,CLI0391,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Ile-de-France,Web,Cheque cadeau
103322,2025-11-25,CLI0063,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,PACA,Web,Cheque cadeau
103324,2025-09-18,CLI0163,Veste impermeable,Mode,1,79,0.0,79.0,Auvergne-Rhone-Alpes,Magasin,Virement
103326,2025-08-03,CLI0394,Set de couteaux ChefPro,Maison,2,69,0.0,138.0,Auvergne-Rhone-Alpes,Mobile,Virement
103328,2025-07-09,CLI0124,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Bretagne,Mobile,Virement
103329,2025-06-16,CLI0287,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Ile-de-France,Mobile,Cheque cadeau
103332,2025-01-16,CLI0065,Baskets running AirLite,Mode,2,89,0.0,178.0,PACA,Mobile,PayPal
103335,2025-05-13,CLI0061,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Nouvelle-Aquitaine,Mobile,PayPal
103336,2025-06-26,CLI0324,Jean slim,Mode,1,59,0.0,59.0,Auvergne-Rhone-Alpes,Mobile,Carte
103338,2025-06-10,CLI0284,Creme hydratante,Beaute,1,22,0.0,22.0,Bretagne,Web,PayPal
103341,2025-04-27,CLI0086,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Auvergne-Rhone-Alpes,Magasin,Cheque cadeau
103343,2025-06-03,CLI0206,Baskets running AirLite,Mode,1,89,0.0,89.0,Bretagne,Mobile,Carte
103348,2025-04-16,CLI0379,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Nouvelle-Aquitaine,Mobile,Cheque cadeau
103350,2025-11-26,CLI0388,Creme hydratante,Beaute,1,22,0.0,22.0,Bretagne,Web,PayPal
103354,2025-09-03,CLI0078,Smartphone Galaxy S,Electronique,3,799,0.0,2397.0,Hauts-de-France,Magasin,Virement
103356,2025-10-05,CLI0165,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,Auvergne-Rhone-Alpes,Magasin,Virement
103358,2025-03-30,CLI0153,Creme hydratante,Beaute,1,22,0.0,22.0,Occitanie,Web,Cheque cadeau
103359,2025-07-02,CLI0197,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,PACA,Web,
103360,2025-09-26,CLI0377,Jean slim,Mode,2,59,0.1,106.2,Nouvelle-Aquitaine,Magasin,Virement
103361,2025-10-18,CLI0316,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Ile-de-France,Mobile,Virement
103362,2025-04-30,CLI0148,Veste impermeable,Mode,2,79,0.0,158.0,Nouvelle-Aquitaine,Mobile,PayPal
103364,2025-11-19,CLI0133,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Magasin,Virement
103365,2025-05-13,CLI0106,Parfum Eau Fraiche,Beaute,3,55,0.0,165.0,PACA,Web,Carte
103367,2025-04-01,CLI0277,Jean slim,Mode,1,59,0.0,59.0,Ile-de-France,Mobile,Carte
103368,2025-01-12,CLI0145,Livre - Data Science,Culture,1,35,0.0,35.0,Bretagne,Mobile,PayPal
103370,2025-07-27,CLI0057,Montre connectee FitWatch,Electronique,3,199,0.0,597.0,Nouvelle-Aquitaine,Mobile,Cheque cadeau
103371,2025-12-22,CLI0071,Veste impermeable,Mode,3,79,0.0,237.0,Bretagne,Magasin,Carte
103374,2025-11-12,CLI0114,Ordinateur portable UltraBook,Electronique,1,1099,0.1,989.1,Occitanie,Web,Virement
103375,2025-07-27,CLI0323,Parfum Eau Fraiche,Beaute,2,55,0.2,88.0,Bretagne,Web,Virement
103377,2025-08-31,CLI0052,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Occitanie,Web,Carte
103380,2025-08-20,CLI0301,Lampe LED design,Maison,1,39,0.0,39.0,,Web,PayPal
103381,2025-11-30,CLI0078,Creme hydratante,Beaute,1,22,0.0,22.0,PACA,Web,Cheque cadeau
103383,2025-12-12,CLI0046,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,PACA,Magasin,PayPal
103384,2025-05-29,CLI0035,Creme hydratante,Beaute,2,22,0.0,44.0,Hauts-de-France,Magasin,PayPal
103385,2025-12-28,CLI0020,Livre - Data Science,Culture,1,35,0.0,35.0,Bretagne,Mobile,Cheque cadeau
103387,2025-12-22,CLI0179,Creme hydratante,Beaute,1,22,0.0,22.0,Hauts-de-France,Magasin,PayPal
103392,2025-07-23,CLI0323,Lampe LED design,Maison,1,39,0.0,39.0,Hauts-de-France,Mobile,Cheque cadeau
103394,2025-06-07,CLI0387,Cafetiere expresso,Maison,1,149,0.1,134.1,Nouvelle-Aquitaine,Mobile,Virement
103395,2025-03-10,CLI0218,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Mobile,Virement
103397,2025-06-10,CLI0204,Enceinte SoundBox,Electronique,1,89,0.0,89.0,PACA,Mobile,Cheque cadeau
103400,2025-01-31,CLI0138,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Auvergne-Rhone-Alpes,Mobile,Carte
103402,2025-01-27,CLI0346,Aspirateur robot CleanBot,Maison,2,299,0.0,598.0,Nouvelle-Aquitaine,Mobile,Cheque cadeau
103404,2025-02-27,CLI0028,Veste impermeable,Mode,1,79,0.0,79.0,Nouvelle-Aquitaine,Magasin,PayPal
103405,2025-12-15,CLI0024,Cafetiere expresso,Maison,1,149,0.0,149.0,Nouvelle-Aquitaine,Mobile,PayPal
103407,2025-01-25,CLI0106,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Hauts-de-France,Magasin,Virement
103408,2025-06-18,CLI0277,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Bretagne,Web,Cheque cadeau
103409,2025-11-03,CLI0361,Aspirateur robot CleanBot,Maison,2,299,0.0,598.0,Occitanie,Magasin,Carte
103412,2025-10-18,CLI0081,Lampe LED design,Maison,1,39,0.0,39.0,PACA,Magasin,PayPal
103413,2025-10-05,CLI0083,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,,Mobile,PayPal
103414,2025-11-05,CLI0128,Smartphone Galaxy S,Electronique,2,799,0.0,1598.0,Ile-de-France,Web,Carte
103415,2025-04-14,CLI0249,Casque Bluetooth Pro,Electronique,2,129,0.0,258.0,Auvergne-Rhone-Alpes,Mobile,Virement
103416,2025-07-31,CLI0324,Baskets running AirLite,Mode,1,89,0.0,89.0,Ile-de-France,Mobile,Carte
103418,2025-07-24,CLI0068,Veste impermeable,Mode,2,79,0.1,142.2,PACA,Web,Carte
103419,2025-09-13,CLI0370,Livre - Data Science,Culture,1,35,0.0,35.0,Ile-de-France,Web,PayPal
103422,2025-05-17,CLI0311,Cafetiere expresso,Maison,1,149,0.0,149.0,PACA,Mobile,Cheque cadeau
103423,2025-06-27,CLI0012,Cafetiere expresso,Maison,1,149,0.0,149.0,Occitanie,Mobile,PayPal
103424,2025-01-15,CLI0336,Creme hydratante,Beaute,1,22,0.0,22.0,Nouvelle-Aquitaine,Mobile,Cheque cadeau
103425,2025-08-02,CLI0209,Veste impermeable,Mode,1,79,0.0,79.0,Nouvelle-Aquitaine,Mobile,PayPal
103426,2025-11-01,CLI0255,Lampe LED design,Maison,1,39,0.0,39.0,Occitanie,Magasin,Carte
103427,2025-03-01,CLI0296,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Nouvelle-Aquitaine,Web,Cheque cadeau
103428,2025-01-29,CLI0289,Montre connectee FitWatch,Electronique,2,199,0.0,398.0,Bretagne,Mobile,Virement
103429,2025-10-16,CLI0323,Ordinateur portable UltraBook,Electronique,2,1099,0.1,1978.2,Ile-de-France,Magasin,PayPal
103430,2025-02-26,CLI0251,Baskets running AirLite,Mode,1,89,0.0,89.0,Ile-de-France,Web,Cheque cadeau
103432,2025-10-03,CLI0371,Baskets running AirLite,Mode,1,89,0.0,89.0,Ile-de-France,Mobile,Virement
103434,2025-05-31,CLI0078,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Occitanie,Magasin,Cheque cadeau
103436,2025-03-14,CLI0108,Creme hydratante,Beaute,1,22,0.0,22.0,Hauts-de-France,Mobile,Virement
103438,2025-01-19,CLI0237,Creme hydratante,Beaute,1,22,0.0,22.0,Hauts-de-France,Magasin,Carte
103441,2025-03-25,CLI0066,Smartphone Galaxy S,Electronique,1,799,0.2,639.2,Auvergne-Rhone-Alpes,Magasin,Carte
103442,2025-12-10,CLI0225,Montre connectee FitWatch,Electronique,2,199,0.0,398.0,Ile-de-France,Mobile,Cheque cadeau
103443,2025-08-06,CLI0269,Creme hydratante,Beaute,1,22,0.0,22.0,Auvergne-Rhone-Alpes,Magasin,Cheque cadeau
103444,2025-03-21,CLI0152,Montre connectee FitWatch,Electronique,1,199,0.1,179.1,Nouvelle-Aquitaine,Mobile,Virement
103448,2025-08-29,CLI0149,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Bretagne,Web,Virement
103449,2025-09-30,CLI0129,Creme hydratante,Beaute,1,22,0.0,22.0,Nouvelle-Aquitaine,Web,Virement
103453,2025-05-17,CLI0269,Creme hydratante,Beaute,1,22,0.0,22.0,Ile-de-France,Mobile,Cheque cadeau
103454,2025-09-16,CLI0241,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Ile-de-France,Mobile,PayPal
103455,2025-02-24,CLI0049,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Occitanie,Web,Carte
103458,2025-01-26,CLI0326,Baskets running AirLite,Mode,2,89,0.0,178.0,Occitanie,Magasin,Carte
103460,2025-10-29,CLI0219,Cafetiere expresso,Maison,2,149,0.0,298.0,Occitanie,Magasin,Cheque cadeau
103462,2025-10-12,CLI0329,Jean slim,Mode,1,59,0.0,59.0,Ile-de-France,Magasin,PayPal
103464,2025-09-13,CLI0135,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Magasin,Cheque cadeau
103465,2025-07-10,CLI0396,Veste impermeable,Mode,3,79,0.0,237.0,PACA,Magasin,Cheque cadeau
103466,2025-10-15,CLI0002,Baskets running AirLite,Mode,1,89,0.0,89.0,Auvergne-Rhone-Alpes,Web,PayPal
103467,2025-02-06,CLI0244,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Occitanie,Web,Carte
103468,2025-11-16,CLI0226,Livre - Data Science,Culture,1,35,0.0,35.0,Bretagne,Mobile,Virement
103469,2025-03-27,CLI0390,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Magasin,Cheque cadeau
103470,2025-12-21,CLI0198,Creme hydratante,Beaute,1,22,0.0,22.0,Occitanie,Mobile,Virement
103479,2025-12-30,CLI0129,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Hauts-de-France,Mobile,Virement
103480,2025-08-02,CLI0188,Casse-tete 1000 pieces,Culture,2,19,0.0,38.0,PACA,Magasin,Virement
103482,2025-11-27,CLI0287,Jean slim,Mode,1,59,0.2,47.2,Nouvelle-Aquitaine,Mobile,PayPal
103485,2025-08-17,CLI0185,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,Auvergne-Rhone-Alpes,Web,Virement
103486,2025-04-28,CLI0189,Veste impermeable,Mode,1,79,0.2,63.2,Hauts-de-France,Web,Virement
103488,2025-12-30,CLI0204,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Bretagne,Magasin,Virement
103489,2025-03-19,CLI0030,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,PACA,Magasin,Cheque cadeau
103492,2025-06-20,CLI0243,Montre connectee FitWatch,Electronique,3,199,0.0,597.0,Ile-de-France,Mobile,Carte
103495,2025-11-02,CLI0091,Enceinte SoundBox,Electronique,1,89,0.1,80.1,Ile-de-France,Mobile,Carte
103496,2025-11-30,CLI0327,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Occitanie,Web,Virement
103498,2025-05-29,CLI0315,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Occitanie,Magasin,Virement
103500,2025-08-29,CLI0301,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Hauts-de-France,Web,Cheque cadeau
103501,2025-08-14,CLI0342,Casque Bluetooth Pro,Electronique,2,129,0.0,258.0,Ile-de-France,Web,PayPal
103503,2025-01-12,CLI0228,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Occitanie,Magasin,PayPal
103504,2025-12-03,CLI0210,T-shirt coton bio,Mode,1,25,0.0,25.0,Bretagne,Magasin,Carte
